sample,mac_send_s,device_receive_s,device_send_s,mac_receive_s,network_rtt_s,device_minus_mac_s
287,882017.550295583,86465.706058651,86465.706058901,882017.555122,0.004826167074497789,-795551.8466500156
288,882017.556434916,86465.712047597,86465.712047847,882017.561821333,0.005386167031247169,-795551.8470804025
289,882017.563174625,86465.724757357,86465.724757607,882017.575074666,0.011899790915776975,-795551.8443671635
290,882017.576416458,86465.733754526,86465.733754776,882017.582935541,0.00651883304817602,-795551.8459213485
291,882017.584269625,86465.740075969,86465.740076219,882017.589830583,0.005560707955737598,-795551.84697401
292,882017.591407208,86465.748774765,86465.748775015,882017.598237708,0.006830249971244484,-795551.8460475679
293,882017.599672916,86465.756066199,86465.756066449,882017.605544541,0.0058713750331662595,-795551.8465424045
294,882017.607060541,86465.763420258,86465.763420758,882017.612494166,0.005433124955743551,-795551.8463568456
295,882017.614874958,86465.772422802,86465.772423052,882017.622522416,0.007647207996342331,-795551.8462757599
296,882017.6239745,86465.780118732,86465.780119107,882017.629508125,0.005533250019652769,-795551.846622393
297,882017.630857875,86466.11432734,86466.11432784,882017.967747791,0.3368894159793854,-795551.6849752429
298,882017.968925625,86466.125487614,86466.125488114,882017.975560416,0.006634291028603911,-795551.8467551565
299,882017.976895,86466.133419917,86466.133420292,882017.983480958,0.006585583061678335,-795551.8467678744
